hostingorganizationkey	total_records	records_with_recordedbyid	pct_with_recordedbyid	records_with_valid_recordedbyid	pct_valid_recordedbyid	records_with_invalid_recordedbyid	pct_invalid_recordedbyid	records_with_orcid	pct_with_orcid	records_with_google_scholar	pct_with_google_scholar	records_with_researcherid	pct_with_researcherid	records_with_wikidata	pct_with_wikidata	records_with_linkedin	pct_with_linkedin
623a4940-3a7f-439f-a75f-e5a192a1e745	6414	6414	100.00000000000000	0	0.00000000000000	6414	100.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b035747d-16a4-46e1-b599-599d43e1acc9	136386	136386	100.00000000000000	0	0.00000000000000	136386	100.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
afae4f45-b85e-4a0e-9d93-f30f044e8140	260772	215888	82.78802938965840	40800	15.64585154847913	175088	67.14217784117927	40800	15.64585154847913	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
a344ee9f-f1b7-4761-be2c-58ee6d741395	2999514	1717111	57.24630723510542	323526	10.78594732346640	1393585	46.46035991163902	148001	4.93416600155892	0	0.00000000000000	0	0.00000000000000	175525	5.85178132190748	0	0.00000000000000
96d7ceab-ce9f-4c8a-8d3a-448a5637094a	118490	32039	27.03941260865896	2106	1.77736517849608	29933	25.26204743016288	2106	1.77736517849608	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
9d77fdeb-100f-4b29-98ad-4effdd824457	310442	63913	20.58774263791626	56889	18.32516218810599	7024	2.26258044981027	55689	17.93861655317257	1200	0.38654563493342	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b4640710-8e03-11d8-b956-b8a03c50a862	2304806	428032	18.57128105358976	52956	2.29763372709026	375076	16.27364732649950	52956	2.29763372709026	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
ccc2e3ec-98ba-4e74-878d-7dcf0f57baba	1215482	151011	12.42396020673280	151011	12.42396020673280	0	0.00000000000000	151011	12.42396020673280	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
6563e0ba-fab7-431c-b897-b6bf364f4f1e	171060	21145	12.36115982696130	20904	12.22027358821466	241	0.14088623874664	20904	12.22027358821466	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
57254bd0-8256-11d8-b7ed-b8a03c50a862	876897	97095	11.07256610525524	84226	9.60500492076036	12869	1.46756118449487	3518	0.40118736864193	0	0.00000000000000	0	0.00000000000000	84168	9.59839068898628	0	0.00000000000000
a30d7f59-d3d4-4e89-97dc-de9cf837f591	26116	2816	10.78266196967376	0	0.00000000000000	2816	10.78266196967376	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
90a628e5-440e-43b6-9c8d-64a5bfafb39f	74185	7981	10.75823953629440	0	0.00000000000000	7981	10.75823953629440	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
6fea41f8-96bd-425f-a8a0-766abe0e8101	6684	709	10.60742070616397	709	10.60742070616397	0	0.00000000000000	709	10.60742070616397	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c4f66525-4d36-4c18-82ac-98e088f54db4	8258239	850972	10.30452133923467	740660	8.96874018782939	110312	1.33578115140528	736347	8.91651355694598	3136	0.03797419764674	25	0.00030272797869	395	0.00478310206328	820	0.00992947770100
46fec380-8e1d-11dd-8679-b8a03c50a862	2202268	125640	5.70502772596251	125034	5.67751063903213	606	0.02751708693038	125034	5.67751063903213	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
64795dcb-ad74-41b3-95e5-cc52ba754776	41546257	2252797	5.42238257468055	2232326	5.37310978459504	20471	0.04927279008552	941890	2.26708750201011	300	0.00072208670928	0	0.00000000000000	1375526	3.31083014289350	0	0.00000000000000
28eb1a3f-1c15-4a95-931a-4af90ecb574d	131187330	6604723	5.03457384184890	6604723	5.03457384184890	0	0.00000000000000	6604723	5.03457384184890	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b43aa701-bc51-40a4-9f6c-b37e41d0e660	40633	1806	4.44466320478429	0	0.00000000000000	1806	4.44466320478429	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2760d7b0-767c-11d8-a198-b8a03c50a862	219802	8429	3.83481496983649	8349	3.79841857671905	80	0.03639639311744	8349	3.79841857671905	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
f072f648-b8a4-47a0-9e1c-89d790645b5a	2770664	103122	3.72192369771289	101926	3.67875714991064	1196	0.04316654780226	101638	3.66836252970407	618	0.02230512252659	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	78356176	2117282	2.70212522877584	1942682	2.47929659048190	174600	0.22282863829394	1102889	1.40753295566644	0	0.00000000000000	0	0.00000000000000	861743	1.09977674255058	0	0.00000000000000
fd0038d0-3e7b-11d9-8439-b8a03c50a862	1379014	37171	2.69547662315248	37171	2.69547662315248	0	0.00000000000000	37171	2.69547662315248	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
497c081b-8157-4287-bb5c-291a4c71439c	369339	9929	2.68831615399403	9917	2.68506710637111	12	0.00324904762292	9917	2.68506710637111	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
bb922300-7ddb-11de-a300-90ac77aa923f	450225	11094	2.46410128269199	10770	2.39213726470098	324	0.07196401799100	10770	2.39213726470098	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
cd3512e7-886c-4873-b629-740abe8ae74e	375260	8716	2.32265629163780	7238	1.92879603474924	1478	0.39386025688856	7238	1.92879603474924	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0870a77b-587c-4369-a8ed-bc3d347b8e1c	14451734	254444	1.76064685386543	254444	1.76064685386543	0	0.00000000000000	254444	1.76064685386543	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	39646196	505657	1.27542375061658	32331	0.08154880735594	473326	1.19387494326063	32331	0.08154880735594	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b6d09100-919d-4026-b35b-22be3dae7156	1844553	16363	0.88709839185971	16363	0.88709839185971	0	0.00000000000000	16363	0.88709839185971	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0c163d39-b67e-4bd9-a2f4-6344b67247f9	306382	2623	0.85612079038586	2623	0.85612079038586	0	0.00000000000000	2623	0.85612079038586	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
cdcc4ce1-7f6e-4ed2-b47c-eb451925b038	10126735	85341	0.84272966558323	85341	0.84272966558323	0	0.00000000000000	8696	0.08587170494735	0	0.00000000000000	0	0.00000000000000	78428	0.77446482010243	0	0.00000000000000
c5f7ef70-e233-11d9-a4d6-b8a03c50a862	10015459	71547	0.71436566212292	36501	0.36444660199797	35046	0.34991906012495	36501	0.36444660199797	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c54097e6-0972-4acb-b849-eaeba29c917d	474579	3152	0.66416760960767	2149	0.45282239627122	1003	0.21134521333645	2149	0.45282239627122	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
ff7bd5db-b724-4932-b496-10ea298851f9	4193656	22657	0.54026844357286	20439	0.48737903156577	2218	0.05288941200709	20434	0.48725980385611	0	0.00000000000000	0	0.00000000000000	5	0.00011922770966	0	0.00000000000000
fbca90e3-8aed-48b1-84e3-369afbd000ce	120445514	626621	0.52025266794079	44145	0.03665142730015	582476	0.48360124064064	44145	0.03665142730015	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
06a11821-bcc9-4417-bd6a-0a9b796139f0	18343	70	0.38161696559996	70	0.38161696559996	0	0.00000000000000	70	0.38161696559996	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1e9400fa-ce73-4737-9eaa-f25df148945c	424241	1255	0.29582242168956	1255	0.29582242168956	0	0.00000000000000	1255	0.29582242168956	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c3ad790a-d426-4ac1-8e32-da61f81f0117	78561506	224178	0.28535349105960	92222	0.11738827919108	131956	0.16796521186852	92222	0.11738827919108	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
bf0d80b3-46da-4e60-b1cf-39f2320acb43	4545460	11389	0.25055769933076	587	0.01291398450322	10802	0.23764371482754	587	0.01291398450322	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
ff90b050-c256-11db-b71b-b8a03c50a862	7649884	16944	0.22149355467351	0	0.00000000000000	16944	0.22149355467351	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
ff265032-b806-411a-b4b8-15a27b767dce	651030	1197	0.18386249481591	1197	0.18386249481591	0	0.00000000000000	1197	0.18386249481591	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2053a639-84c3-4be5-b8bc-96b6d88a976c	15137121	23455	0.15495020486392	22018	0.14545698617326	1437	0.00949321869066	22018	0.14545698617326	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2a7e3080-28a9-11dd-97cd-b8a03c50a862	1363440	1953	0.14324062665024	1953	0.14324062665024	0	0.00000000000000	1953	0.14324062665024	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
fb10a11f-4417-41c8-be6a-13a5c8535122	2965029	2477	0.08354049825482	2477	0.08354049825482	0	0.00000000000000	2477	0.08354049825482	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
fcb15579-e732-4e2d-aa74-796787ef8c27	1160834	832	0.07167260779750	832	0.07167260779750	0	0.00000000000000	832	0.07167260779750	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
75642970-f855-11dd-8235-b8a03c50a862	3241200	744	0.02295446131063	590	0.01820313464149	154	0.00475132666913	590	0.01820313464149	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
bc092ff0-02e4-11dc-991f-b8a03c50a862	10423791	2085	0.02000231969348	232	0.00222567777884	1853	0.01777664191464	232	0.00222567777884	0	0.00000000000000	0	0.00000000000000	24	0.00023024252885	0	0.00000000000000
5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	34206408	3396	0.00992796437439	2903	0.00848671395137	493	0.00144125042302	2903	0.00848671395137	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
fcfa64a2-a7f0-4331-9431-86df15c76ad7	94369	7	0.00741769013129	7	0.00741769013129	0	0.00000000000000	7	0.00741769013129	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c58ac019-b413-4613-8772-39e57acbeb8e	2401983	76	0.00316405236840	0	0.00000000000000	76	0.00316405236840	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
23e067c0-a255-11da-beae-b8a03c50a862	28522160	644	0.00225789351157	82	0.00028749575768	562	0.00197039775389	82	0.00028749575768	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
f314b0b0-e3dc-11d9-8d81-b8a03c50a862	490684	3	0.00061139144541	3	0.00061139144541	0	0.00000000000000	3	0.00061139144541	0	0.00000000000000	0	0.00000000000000	3	0.00061139144541	0	0.00000000000000
37e82b90-1e21-11de-ab90-f72009d2669b	4610600	14	0.00030364811521	0	0.00000000000000	14	0.00030364811521	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1928bdf0-f5d2-11dc-8c12-b8a03c50a862	148049130	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
7ce8aef0-9e92-11dc-8738-b8a03c50a862	535122	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
f5fd374b-89cb-4ab6-b3eb-794c65f232c3	1746586	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
e2e717bf-551a-4917-bdc9-4fa0f342c530	1775781186	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
98dbab03-09e5-4ceb-988e-04f3e803decb	238595	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
541c2668-9391-4479-b90f-fe90b365f33b	174326	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c8ce072d-9c61-4ec8-b8e7-0c36a8122791	70872	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
07f617d0-c688-11d8-bf62-b8a03c50a862	137537418	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
eb07eeb0-3db9-11d9-8439-b8a03c50a862	2373983	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
d2583793-e5c1-41ae-83bd-86300d34e2cb	212251	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
17fba53b-3c1b-4689-82e1-4d66ad4f445c	11621240	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
3693ff90-4c16-11d8-b290-b8a03c50a862	882660	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
4c415e40-1e21-11de-9e40-a0d6ecebb8bf	163282122	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
96710dc8-fecb-440d-ae3e-c34ae8a9616f	21551736	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b94c4428-77c1-47e0-a8c2-2b08228d8dd8	39757	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b459e790-0d3c-11d9-8431-b8a03c50a862	418676	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
09a9c196-cb5b-4fa1-afc2-3499b868b225	10324315	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
09871350-0a23-11d8-b854-b8a03c50a862	246944	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
12b1df00-3f75-11d8-aa2d-b8a03c50a862	7906995	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
a86e9e36-12ec-49a4-a94c-c0c981fffb71	1296070	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
bd14512a-b63d-42c1-b426-4c4f0623b6c3	2775	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
3dc9105b-6792-4d2f-8872-c60dded8ae20	326220	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862	2209382	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0674aea0-a7e1-11d8-9534-b8a03c50a862	16002142	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1a4e6112-b3af-402e-b29f-c2ade2167f72	15231204	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c1bf22f5-6186-4d64-bfb2-2d76437dde82	3267124	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
ac5e8480-3714-11da-bc2e-b8a03c50a862	468171	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
6772852d-ca2e-496f-9bea-dcf86134cb19	6419761	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
43d864a3-904c-428a-bb59-981a3ae5179d	5437	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
08b96540-e8cb-4c7f-879d-360ad58be6cd	9364	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2c7d9b50-a845-11da-ae09-b8a03c50a862	853	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
121b1f00-66de-484d-9fb3-32bb07585840	253504	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
299958e0-4c06-11d8-b290-b8a03c50a862	8022083	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
12308e00-4b80-11da-8809-b8a03c50a862	484567	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
9fdb5a90-a5a6-11dd-8d5f-b8a03c50a862	87914	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c3367060-856b-11d9-8486-b8a03c50a862	2374883	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1989b627-2a61-44db-83e4-392efc5da0a9	39067	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
