publishingorgkey	publishername	publisherurl	total_records	records_with_recordedbyid	pct_with_recordedbyid	records_with_valid_recordedbyid	pct_valid_recordedbyid	records_with_invalid_recordedbyid	pct_invalid_recordedbyid	records_with_orcid	pct_with_orcid	records_with_google_scholar	pct_with_google_scholar	records_with_researcherid	pct_with_researcherid	records_with_wikidata	pct_with_wikidata	records_with_linkedin	pct_with_linkedin
838537fc-4aeb-4980-8b58-97fbdcd1d91a	Instituto de Pesquisas Jardim Botanico do Rio de Janeiro	https://www.gbif.org/publisher/838537fc-4aeb-4980-8b58-97fbdcd1d91a	4604898	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
51e36b6c-2810-4403-8d03-c2169aec8d14	Howard University Herbarium	https://www.gbif.org/publisher/51e36b6c-2810-4403-8d03-c2169aec8d14	8789	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
e8f79b81-11bb-4881-9f42-1b46bd4cfbc6	Consiglio Nazionale delle Ricerche - Istituto di Ricerca sulle Acque	https://www.gbif.org/publisher/e8f79b81-11bb-4881-9f42-1b46bd4cfbc6	77578	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
fc220232-de19-407f-b834-1d7c3d248c70	The Discovery Collections	https://www.gbif.org/publisher/fc220232-de19-407f-b834-1d7c3d248c70	136282	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
e034534f-2cc7-4026-957a-dd034629514f	Zoosystema	https://www.gbif.org/publisher/e034534f-2cc7-4026-957a-dd034629514f	6877	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
ef807e08-c954-487f-9e70-3cc75f173812	Charles Darwin Foundation for the Galapagos Islands	https://www.gbif.org/publisher/ef807e08-c954-487f-9e70-3cc75f173812	32640	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
5fa89f68-9af0-4a0d-8998-ea39695c1db9	CSIRO National Collections and Marine Infrastructure (NCMI) Information and Data Centre (IDC)	https://www.gbif.org/publisher/5fa89f68-9af0-4a0d-8998-ea39695c1db9	9863806	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
bae1413a-7b3f-47cb-a24d-f1d61ba50fa3	The Wildlife Information Centre	https://www.gbif.org/publisher/bae1413a-7b3f-47cb-a24d-f1d61ba50fa3	159620	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
4bd6f687-197e-4d61-ad04-965c86f5a4dd	Fundación para la Investigación y Conservación Biológica Marina - Ecomares	https://www.gbif.org/publisher/4bd6f687-197e-4d61-ad04-965c86f5a4dd	276	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1f859110-5526-4df8-9a67-355a72bdd609	Polish Botanical Society	https://www.gbif.org/publisher/1f859110-5526-4df8-9a67-355a72bdd609	259	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
bcbe7ef4-5cc8-4197-bccc-1e279fb498a7	Embrapa Forestry	https://www.gbif.org/publisher/bcbe7ef4-5cc8-4197-bccc-1e279fb498a7	83385	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
2f390a80-56f3-11da-880b-b8a03c50a862	University of Navarra – Department of Environmental Biology	https://www.gbif.org/publisher/2f390a80-56f3-11da-880b-b8a03c50a862	541095	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
bdee9e20-df5e-4ef8-a012-53d2e83010e4	University of Lagos	https://www.gbif.org/publisher/bdee9e20-df5e-4ef8-a012-53d2e83010e4	27033	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
5a65cc30-05e5-4a82-9eb3-f68e061a871c	Bombay Natural History Society	https://www.gbif.org/publisher/5a65cc30-05e5-4a82-9eb3-f68e061a871c	10781	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
98ba8467-5081-4d15-b168-32d893e18b76	NatureScot	https://www.gbif.org/publisher/98ba8467-5081-4d15-b168-32d893e18b76	800923	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
616e379f-90ed-4c21-9793-8e20f982e9d1	Direction Générale des Eaux, Forêts et Chasse	https://www.gbif.org/publisher/616e379f-90ed-4c21-9793-8e20f982e9d1	60443	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
e8eada63-4a33-44aa-b2fd-4f71efb222a0	Museu de Ciències Naturals de Barcelona	https://www.gbif.org/publisher/e8eada63-4a33-44aa-b2fd-4f71efb222a0	230794	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
74828b30-f61d-4d9f-9f0b-431fa3914365	University of North Carolina Asheville	https://www.gbif.org/publisher/74828b30-f61d-4d9f-9f0b-431fa3914365	8116	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
4d1772be-1cac-419b-b83f-ee84937ed9f2	Hendrix College Herbarium	https://www.gbif.org/publisher/4d1772be-1cac-419b-b83f-ee84937ed9f2	6968	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
680699a5-43a7-46d7-9ca4-90c41dc1d47a	The Department of Museums and Monuments	https://www.gbif.org/publisher/680699a5-43a7-46d7-9ca4-90c41dc1d47a	13328	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c58ac019-b413-4613-8772-39e57acbeb8e	The National Institute of Water and Atmospheric Research (NIWA)	https://www.gbif.org/publisher/c58ac019-b413-4613-8772-39e57acbeb8e	1577302	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c10e9f64-38b0-4cb9-98d3-92b82cb7256a	Humboldt State University	https://www.gbif.org/publisher/c10e9f64-38b0-4cb9-98d3-92b82cb7256a	112855	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
92f51af1-e917-49bc-a8ed-014ed3a77bec	Institute of Biodiversity, Animal Health and Comparative Medicine, College of Medical, Veterinary and Life Sciences, University of Glasgow	https://www.gbif.org/publisher/92f51af1-e917-49bc-a8ed-014ed3a77bec	43126	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
730cd32c-627f-44a8-9d93-fcfb23ade969	Herbario Jaime Andrés Rodríguez (LEB). Universidad de León	https://www.gbif.org/publisher/730cd32c-627f-44a8-9d93-fcfb23ade969	134491	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c54097e6-0972-4acb-b849-eaeba29c917d	Ministerio de Ambiente y Energía de Ecuador - MAE	https://www.gbif.org/publisher/c54097e6-0972-4acb-b849-eaeba29c917d	140362	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1849d721-3a33-4c50-9862-692df5351273	Caledonian Conservation	https://www.gbif.org/publisher/1849d721-3a33-4c50-9862-692df5351273	8092	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
234bbfaa-d3ee-4f0f-8b2c-64c56d34a4af	One Health VBD Hub	https://www.gbif.org/publisher/234bbfaa-d3ee-4f0f-8b2c-64c56d34a4af	12054	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
45346344-bad3-4a45-8563-98955464b3ca	University of Puerto Rico Mayagüez Invertebrate Collection	https://www.gbif.org/publisher/45346344-bad3-4a45-8563-98955464b3ca	7704	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
182287da-fe0f-457f-ac06-2b8f4c7680fd	McGill University	https://www.gbif.org/publisher/182287da-fe0f-457f-ac06-2b8f4c7680fd	284655	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
8a8f0093-edf7-46e5-9c2b-0be3f18ff52c	Marine Research Institute, Klaipeda University	https://www.gbif.org/publisher/8a8f0093-edf7-46e5-9c2b-0be3f18ff52c	10591	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b81896a3-05ab-4011-a360-1aededb554a3	Tropical and Subtropical Western South Atlantic OBIS	https://www.gbif.org/publisher/b81896a3-05ab-4011-a360-1aededb554a3	340018	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
02a23c15-0df3-4bae-9524-11622114e0c9	Museu de História Natural Capão da Imbuia	https://www.gbif.org/publisher/02a23c15-0df3-4bae-9524-11622114e0c9	39678	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
7d77970a-28ba-43e3-9dc8-de37db3e1894	Herbarium LMA: Agricultural Research Institute of Mozambique	https://www.gbif.org/publisher/7d77970a-28ba-43e3-9dc8-de37db3e1894	7182	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
bf0d80b3-46da-4e60-b1cf-39f2320acb43	Ministerio del Medio Ambiente de Chile	https://www.gbif.org/publisher/bf0d80b3-46da-4e60-b1cf-39f2320acb43	160629	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
24c3dc90-822b-11d8-b7ed-b8a03c50a862	Plant Breeding and Acclimatization Institute, National Research Institute (IHAR PIB)	https://www.gbif.org/publisher/24c3dc90-822b-11d8-b7ed-b8a03c50a862	78406	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
6ea87510-0561-11d8-b851-b8a03c50a862	University of Michigan Museum of Zoology	https://www.gbif.org/publisher/6ea87510-0561-11d8-b851-b8a03c50a862	1390336	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
11f5faf0-8383-4c9b-b718-eb8f63990b41	EcoHealth Alliance	https://www.gbif.org/publisher/11f5faf0-8383-4c9b-b718-eb8f63990b41	4278	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
8ee4c3d9-b194-4f81-b41a-402e5c077e05	Drummond Energy Inc.	https://www.gbif.org/publisher/8ee4c3d9-b194-4f81-b41a-402e5c077e05	4476	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
d68c4230-a271-11d8-a9b3-b8a03c50a862	Herbario de la Universidad de Granada	https://www.gbif.org/publisher/d68c4230-a271-11d8-a9b3-b8a03c50a862	101414	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
fd30e5b9-0d4d-4f68-b53c-d68ac1be86e7	Kaluga State University	https://www.gbif.org/publisher/fd30e5b9-0d4d-4f68-b53c-d68ac1be86e7	6066	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
66739018-f8c3-4902-96d5-82c0aec31d6a	Corporación Autónoma Regional de la Orinoquia - Corporinoquia	https://www.gbif.org/publisher/66739018-f8c3-4902-96d5-82c0aec31d6a	25570	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
5f2df235-914f-4cc9-b247-08fb981e8b8a	Natural History Museum of Zimbabwe	https://www.gbif.org/publisher/5f2df235-914f-4cc9-b247-08fb981e8b8a	56667	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
eb126411-e092-4abc-a0b9-a2e1c98c6578	Rutgers University	https://www.gbif.org/publisher/eb126411-e092-4abc-a0b9-a2e1c98c6578	187793	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
e2475770-5046-11da-8af1-b8a03c50a862	University of Warsaw, Botanic Garden	https://www.gbif.org/publisher/e2475770-5046-11da-8af1-b8a03c50a862	8371	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
def3224b-b19e-4280-92bb-fee4c7f6180d	National Marine Fisheries Research Institute	https://www.gbif.org/publisher/def3224b-b19e-4280-92bb-fee4c7f6180d	363976	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b59be93d-0036-42fc-87dc-328aa583baf3	State Museum of Natural History of the National Academy of Sciences of Ukraine	https://www.gbif.org/publisher/b59be93d-0036-42fc-87dc-328aa583baf3	32516	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
10980920-6dad-11da-ad13-b8a03c50a862	Museum für Naturkunde Berlin	https://www.gbif.org/publisher/10980920-6dad-11da-ad13-b8a03c50a862	933536	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
f0d23bad-fee1-435d-bdb6-d26a600cad62	Deep-sea OBIS node	https://www.gbif.org/publisher/f0d23bad-fee1-435d-bdb6-d26a600cad62	26076	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	Finnish Biodiversity Information Facility	https://www.gbif.org/publisher/04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	7346509	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
8feb372a-d841-4244-8bb7-2db339e221a0	Ukrainian Bat Rehabilitation Center	https://www.gbif.org/publisher/8feb372a-d841-4244-8bb7-2db339e221a0	48874	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
d2e71fea-9a8a-4037-8cc4-be24013f6046	Pechora-Ilych state nature biosphere reserve	https://www.gbif.org/publisher/d2e71fea-9a8a-4037-8cc4-be24013f6046	6351	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
e506ec0c-b3c5-4c3d-ae69-ebc56596fc52	TurtleSpot Taiwan 海龜點點名	https://www.gbif.org/publisher/e506ec0c-b3c5-4c3d-ae69-ebc56596fc52	3640	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
d3ab0cb3-38e8-489b-9164-abc6a63fdc83	South Pacific Regional Herbarium	https://www.gbif.org/publisher/d3ab0cb3-38e8-489b-9164-abc6a63fdc83	18316	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
f6213f74-d638-4907-a96d-26ca3b5da0c7	Royal Horticultural Society	https://www.gbif.org/publisher/f6213f74-d638-4907-a96d-26ca3b5da0c7	185603	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b62390e0-0e35-11d9-8431-b8a03c50a862	CCT CONICET-CENPAT Centro Científico Tecnológico	https://www.gbif.org/publisher/b62390e0-0e35-11d9-8431-b8a03c50a862	53259	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
188fd36a-2d61-4f35-8b67-d5529efb0005	Grupo Prodeco	https://www.gbif.org/publisher/188fd36a-2d61-4f35-8b67-d5529efb0005	107026	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0363cbd4-f666-455e-8e86-0bbddcf51950	Real Jardín Botánico (CSIC)	https://www.gbif.org/publisher/0363cbd4-f666-455e-8e86-0bbddcf51950	2735199	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
9f493cf1-0242-49bf-970f-bf6ea6eac934	Initiative des Champignons et des Plantes du Congo (ICPC)	https://www.gbif.org/publisher/9f493cf1-0242-49bf-970f-bf6ea6eac934	155	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
303e2432-448c-41ec-be2b-020a25c7adc4	Universidade Federal de Juiz de Fora	https://www.gbif.org/publisher/303e2432-448c-41ec-be2b-020a25c7adc4	82029	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
dfd2c300-b2a3-4deb-ad15-00508affc7b5	Centro Científico Tecnológico (CCT) CONICET Mendoza	https://www.gbif.org/publisher/dfd2c300-b2a3-4deb-ad15-00508affc7b5	7465	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
541c2668-9391-4479-b90f-fe90b365f33b	Biodiversity Exploratories	https://www.gbif.org/publisher/541c2668-9391-4479-b90f-fe90b365f33b	174326	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
6fc06c4f-cbc6-408b-9d93-3061dfe015c9	Komarov Botanical Institute, Russian Academy of Sciences, St. Petersburg	https://www.gbif.org/publisher/6fc06c4f-cbc6-408b-9d93-3061dfe015c9	90272	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
c89cd5c2-2784-434f-a73e-03a8f15b5f1c	Fort Lewis College Herbarium	https://www.gbif.org/publisher/c89cd5c2-2784-434f-a73e-03a8f15b5f1c	19625	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
dfee1d5e-e324-438b-a297-59aefc4a5222	Biodiversity Research Center, Academia Sinica, Taiwan	https://www.gbif.org/publisher/dfee1d5e-e324-438b-a297-59aefc4a5222	7739	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1b77a337-1672-4280-b780-4d6531868ff3	Laboratorio Biología de Plantas - Universidad de Chile	https://www.gbif.org/publisher/1b77a337-1672-4280-b780-4d6531868ff3	2352	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
37560003-ae75-43c3-95aa-48c98797aa2a	CIBIO (Research Center in Biodiversity and Genetic Resources) Portugal	https://www.gbif.org/publisher/37560003-ae75-43c3-95aa-48c98797aa2a	343676	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
856529fb-02f1-4539-80c1-174f7231ef0f	Macedonian Ecological Society	https://www.gbif.org/publisher/856529fb-02f1-4539-80c1-174f7231ef0f	7268	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
d6aeeb7c-db16-436f-98bb-f0d7e2c7a0db	National Institute of Biological Resources	https://www.gbif.org/publisher/d6aeeb7c-db16-436f-98bb-f0d7e2c7a0db	1810416	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
ffa16949-1a2d-45c7-a3af-726e6d227d18	Forestry Development Authority	https://www.gbif.org/publisher/ffa16949-1a2d-45c7-a3af-726e6d227d18	5361	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
0a71dc7c-38fc-4db0-ac26-d56b99d2557e	Teylers Museum	https://www.gbif.org/publisher/0a71dc7c-38fc-4db0-ac26-d56b99d2557e	5274	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
80c3ad34-82b5-457d-bb9b-1d6e1b84fae6	Princess Maha Chakri Sirindhorn Natural History Museum  (PSU Museum, Prince of Songkla University, Thailand)	https://www.gbif.org/publisher/80c3ad34-82b5-457d-bb9b-1d6e1b84fae6	6264	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b0f3ac0a-f9c8-45c5-9f41-15900c1088d5	Programa EcoMar, Inc.	https://www.gbif.org/publisher/b0f3ac0a-f9c8-45c5-9f41-15900c1088d5	1779	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
9337a721-306c-4f3d-a961-ff47e38a4538	University of Western Ontario	https://www.gbif.org/publisher/9337a721-306c-4f3d-a961-ff47e38a4538	4523	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
576f00f2-c26c-41f7-991e-a37e07cbd3ec	Université Libre de Bruxelles (ULB)	https://www.gbif.org/publisher/576f00f2-c26c-41f7-991e-a37e07cbd3ec	21506	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
8ed66812-b520-43e8-98e3-9490977390e3	The University Centre in Svalbard	https://www.gbif.org/publisher/8ed66812-b520-43e8-98e3-9490977390e3	8225	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
10b52165-656c-4d06-92c9-4fadb892934c	Laboratoire EDB "Evolution et Diversité Biologique"	https://www.gbif.org/publisher/10b52165-656c-4d06-92c9-4fadb892934c	6649	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
b87dc34e-ff76-458a-b163-f37e5634d0fb	Karelian Research Centre of the Russian Academy of Sciences	https://www.gbif.org/publisher/b87dc34e-ff76-458a-b163-f37e5634d0fb	1702	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
8d9a1a1c-a563-461e-85ef-002861f87bd7	Universidad del Sinú Cartagena	https://www.gbif.org/publisher/8d9a1a1c-a563-461e-85ef-002861f87bd7	149	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
ef048156-6927-4ebf-a10c-131aa6a17966	National Herbarium & Botanic Gardens of Malawi	https://www.gbif.org/publisher/ef048156-6927-4ebf-a10c-131aa6a17966	16813	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
9a61a2c0-1b36-4a9f-9546-353fc4f7a3ca	John Muir Trust	https://www.gbif.org/publisher/9a61a2c0-1b36-4a9f-9546-353fc4f7a3ca	4282	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
1447752d-0ee4-4951-a0fb-b1f2acb977af	Asociación GAICA	https://www.gbif.org/publisher/1447752d-0ee4-4951-a0fb-b1f2acb977af	38824	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000	0	0.00000000000000
